F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
-187500,-187500,-187500,-1300.179,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30284,
-187500,-187500,-187500,-2129.406,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30285,
-187500,-187500,-187500,-3570.512,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30286,
-187500,-187500,-187500,-4458.1,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30287,
-187500,-187500,-187500,-5243.987,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30288,
-187500,-187500,-187500,-5586.998,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30289,
-187500,-187500,-187500,-5458.497,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30290,
-187500,-187500,-187500,-4862.041,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30291,
-187500,-187500,-187500,-4396.499,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30292,
-187500,-187500,-187500,-4033.283,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30293,
-187500,-187500,-187500,-2958.365,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30294,
-187500,-187500,-187500,-1990.244,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30295,
-187500,-187500,-187500,-510.3797,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30296,
-187500,-187500,-187500,396.5646,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30297,
-187500,-187500,-187500,1199.775,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30298,
-187500,-187500,-187500,1550.943,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30299,
-187500,-187500,-187500,1457.021,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30300,
-187500,-187500,-187500,1227.357,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30301,
-187500,-187500,-187500,678.5766,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30302,
-187500,-187500,-187500,-453.3157,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30303,
-187500,-187500,-187500,-1307.532,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30304,
-187500,-187500,-187500,-2099.455,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30305,
-187500,-187500,-187500,-3549.144,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30306,
-187500,-187500,-187500,-4459.039,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30307,
-187500,-187500,-187500,-5245.105,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30308,
-187500,-187500,-187500,-5630.449,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30309,
-187500,-187500,-187500,-5507.336,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30310,
-187500,-187500,-187500,1428.232,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30311,
139.3408,2027.37,-747.9117,27878.97,841.1409,4156.642,973.5526,4157.134,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30312,
187500,187500,187500,36359.67,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30313,
187500,187500,187500,38340.19,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30314,
187500,187500,187500,39441.84,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30315,
187500,187500,187500,41001.13,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30316,
187500,187500,187500,41955.45,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30317,
187500,187500,187500,42797.31,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30318,
187500,187500,187500,43205.54,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30319,
187500,187500,187500,43128.54,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30320,
187500,187500,187500,42934.06,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30321,
187500,187500,187500,42427.95,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30322,
187500,187500,187500,41314.56,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30323,
187500,187500,187500,40442.57,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30324,
187500,187500,187500,39691.58,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30325,
187500,187500,187500,38250.61,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30326,
187500,187500,187500,37345.83,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30327,
187500,187500,187500,36551.54,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30328,
187500,187500,187500,36168.41,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30329,
187500,187500,187500,36250.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30330,
187500,187500,187500,36818.33,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30331,
187500,187500,187500,37349.03,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30332,
187500,187500,187500,37636.02,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30333,
187500,187500,187500,38719.91,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30334,
187500,187500,187500,39634.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30335,
187500,187500,187500,41138.07,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30336,
187500,187500,187500,42082.34,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30337,
187500,187500,187500,42908.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30338,
187500,187500,187500,43333.08,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30339,
187500,187500,187500,43260.93,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30340,
187500,187500,187500,43037.64,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30341,
187500,187500,187500,42587.58,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30342,
187500,187500,187500,41464.43,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30343,
187500,187500,187500,40563.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30344,
187500,187500,187500,39838.63,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30345,
187500,187500,187500,38392.45,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30346,
187500,187500,187500,37448.92,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30347,
187500,187500,187500,36655,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30348,
187500,187500,187500,36222.21,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30349,
187500,187500,187500,36286.89,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30350,
187500,187500,187500,36821.17,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30351,
187500,187500,187500,37390.47,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30352,
187500,187500,187500,37638.77,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30353,
187500,187500,187500,38714.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30354,
187500,187500,187500,39618.71,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30355,
187500,187500,187500,41121.38,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30356,
187500,187500,187500,42082.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30357,
187500,187500,187500,42904.35,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30358,
187500,187500,187500,43361.38,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30359,
187500,187500,187500,43305.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30360,
187500,187500,187500,43088.44,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30361,
187500,187500,187500,42657.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30362,
187500,187500,187500,41546.35,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30363,
187500,187500,187500,40620,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30364,
187500,187500,187500,39915.66,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30365,
187500,187500,187500,38477.88,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30366,
187500,187500,187500,37518.72,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30367,
187500,187500,187500,36716.47,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30368,
187500,187500,187500,36258.48,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30369,
187500,187500,187500,36296.75,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30370,
187500,187500,187500,36824.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30371,
187500,187500,187500,37411.28,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30372,
187500,187500,187500,37637.95,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30373,
187500,187500,187500,38703.83,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30374,
187500,187500,187500,33259.13,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30375,
-3571.831,-5537.265,-2253.279,8727.932,-5225.86,-7372.41,-4695.208,-7490.025,0,0,0,0,0,0,0,0,0,30376,
-187500,-187500,-187500,1511.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30377,
-187500,-187500,-187500,1504.854,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30378,
-187500,-187500,-187500,1829.334,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30379,
-187500,-187500,-187500,1725.734,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30380,
-187500,-187500,-187500,1469.583,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30381,
-187500,-187500,-187500,1062.244,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30382,
-187500,-187500,-187500,-60.57323,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30383,
-187500,-187500,-187500,-1030.773,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30384,
-187500,-187500,-187500,-1736.552,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30385,
-187500,-187500,-187500,-3177.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30386,
-187500,-187500,-187500,-4174.859,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30387,
-187500,-187500,-187500,-4991.681,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30388,
-187500,-187500,-187500,-5488.739,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30389,
-187500,-187500,-187500,-5472.132,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30390,
-187500,-187500,-187500,-4976.415,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30391,
-187500,-187500,-187500,-4369.453,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30392,
-187500,-187500,-187500,-4182.392,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30393,
-187500,-187500,-187500,-3143.393,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30394,
-187500,-187500,-187500,-2260.119,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30395,
-187500,-187500,-187500,-785.0156,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30396,
-187500,-187500,-187500,228.6583,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30397,
-187500,-187500,-187500,1057.707,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30398,
-187500,-187500,-187500,1566.388,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30399,
-187500,-187500,-187500,1533.419,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30400,
-187500,-187500,-187500,1301.229,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30401,
-187500,-187500,-187500,947.2446,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30402,
-187500,-187500,-187500,-148.1697,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30403,
-187500,-187500,-187500,-1118.392,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30404,
-187500,-187500,-187500,-1792.141,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30405,
-187500,-187500,-187500,-3205.844,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30406,
-187500,-187500,-187500,-4224.346,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30407,
-187500,-187500,-187500,-5021.521,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30408,
-187500,-187500,-187500,-5554.542,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30409,
-187500,-187500,-187500,-5534.091,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30410,
-187500,-187500,-187500,-5062.268,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30411,
-187500,-187500,-187500,-4445.784,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30412,
-187500,-187500,-187500,-4254.878,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30413,
-187500,-187500,-187500,-3238.813,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30414,
-187500,-187500,-187500,-2363.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30415,
-187500,-187500,-187500,-904.7539,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30416,
-187500,-187500,-187500,142.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30417,
-187500,-187500,-187500,985.9354,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30418,
-187500,-187500,-187500,1514.308,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30419,
-187500,-187500,-187500,1514.688,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30420,
-187500,-187500,-187500,1272.842,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30421,
-187500,-187500,-187500,950.7985,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30422,
-187500,-187500,-187500,-133.3729,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30423,
-187500,-187500,-187500,-1121.655,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30424,
-187500,-187500,-187500,-1778.551,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30425,
-187500,-187500,-187500,-3160.335,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30426,
-187500,-187500,-187500,-4219.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30427,
-187500,-187500,-187500,-5015.396,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30428,
-187500,-187500,-187500,-5569.206,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30429,
-187500,-187500,-187500,-5580.917,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30430,
-187500,-187500,-187500,-5123.624,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30431,
-187500,-187500,-187500,-4486.644,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30432,
-187500,-187500,-187500,-4312.143,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30433,
-187500,-187500,-187500,-3312.417,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30434,
-187500,-187500,-187500,-2445.37,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30435,
-187500,-187500,-187500,-995.0103,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30436,
-187500,-187500,-187500,103.2427,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30437,
-187500,-187500,-187500,924.8258,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30438,
-187500,-187500,-187500,7864.752,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30439,
424.1244,2308.667,-454.6345,33813.65,1126.438,4453.026,1261.845,4459.486,0,0,0,0,0,0,0,0,0,30440,
187500,187500,187500,41743.94,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30441,
187500,187500,187500,42345.96,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30442,
187500,187500,187500,41454.57,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30443,
187500,187500,187500,40511.22,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30444,
187500,187500,187500,39897.51,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30445,
187500,187500,187500,38562.64,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30446,
187500,187500,187500,37514.96,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30447,
187500,187500,187500,36726.98,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30448,
187500,187500,187500,36161.37,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30449,
187500,187500,187500,36137.32,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30450,
187500,187500,187500,36581.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30451,
187500,187500,187500,37242.81,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30452,
187500,187500,187500,37422.83,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30453,
187500,187500,187500,38390.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30454,
187500,187500,187500,39284.98,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30455,
187500,187500,187500,40709.86,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30456,
187500,187500,187500,41819.93,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30457,
187500,187500,187500,42673.66,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30458,
187500,187500,187500,43263.81,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30459,
187500,187500,187500,43289.83,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30460,
187500,187500,187500,43054.58,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30461,
187500,187500,187500,42801.22,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30462,
187500,187500,187500,41770.07,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30463,
187500,187500,187500,40744.84,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30464,
187500,187500,187500,40098.79,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30465,
187500,187500,187500,38780.57,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30466,
187500,187500,187500,37675.21,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30467,
187500,187500,187500,36873.27,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30468,
187500,187500,187500,36256.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30469,
187500,187500,187500,36213.13,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30470,
187500,187500,187500,36616.72,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30471,
187500,187500,187500,37276.38,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30472,
187500,187500,187500,37471.65,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30473,
187500,187500,187500,38400.63,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30474,
187500,187500,187500,39294.57,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30475,
